work_id,pre_sanction_risk,rule_risk_component_pre_sanction,statistical_anomaly_component_pre_sanction,ml_anomaly_component_pre_sanction,peer_anomaly_component_pre_sanction,data_quality_component_pre_sanction,in_progress_risk,rule_risk_component_in_progress,statistical_anomaly_component_in_progress,ml_anomaly_component_in_progress,peer_anomaly_component_in_progress,data_quality_component_in_progress,post_completion_risk,rule_risk_component_post_completion,statistical_anomaly_component_post_completion,ml_anomaly_component_post_completion,peer_anomaly_component_post_completion,data_quality_component_post_completion,risk_mode,overall_risk,risk_band,rule_risk_component,statistical_anomaly_component,ml_anomaly_component,peer_anomaly_component,data_quality_component
WS/MP437/2025-2026/230710,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,6.916642509183083,10.0,0.0,6.368926831629697,0.0,42.857142857142854,POST_COMPLETION,6.916642509183083,LOW,10.0,0.0,6.368926831629697,0.0,42.857142857142854
WS/MP437/2025-2026/230711,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,6.916642509183083,10.0,0.0,6.368926831629697,0.0,42.857142857142854,POST_COMPLETION,6.916642509183083,LOW,10.0,0.0,6.368926831629697,0.0,42.857142857142854
WS/MP437/2025-2026/235410,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/235975,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,6.381154687593939,10.0,0.0,10.83434486654112,0.0,14.285714285714285,POST_COMPLETION,6.381154687593939,LOW,10.0,0.0,10.83434486654112,0.0,14.285714285714285
WS/MP437/2025-2026/235976,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,4.515140992154548,10.0,0.0,1.5042763893441653,0.0,14.285714285714285,POST_COMPLETION,4.515140992154548,LOW,10.0,0.0,1.5042763893441653,0.0,14.285714285714285
WS/MP437/2025-2026/235977,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/235978,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/235979,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/235980,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/235981,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/235982,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/235983,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,4.522462742374435,10.0,0.0,1.5408851404436017,0.0,14.285714285714285,POST_COMPLETION,4.522462742374435,LOW,10.0,0.0,1.5408851404436017,0.0,14.285714285714285
WS/MP437/2025-2026/235984,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,6.277627198512037,10.0,0.0,10.316707421131614,0.0,14.285714285714285,POST_COMPLETION,6.277627198512037,LOW,10.0,0.0,10.316707421131614,0.0,14.285714285714285
WS/MP437/2025-2026/236038,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/239876,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/240467,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/242120,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/242121,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.6121047520719545,10.0,0.0,6.989095188931202,0.0,14.285714285714285,POST_COMPLETION,5.6121047520719545,LOW,10.0,0.0,6.989095188931202,0.0,14.285714285714285
WS/MP437/2025-2026/242122,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/242143,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,6.395283518004807,10.0,0.0,10.904989018595463,0.0,14.285714285714285,POST_COMPLETION,6.395283518004807,LOW,10.0,0.0,10.904989018595463,0.0,14.285714285714285
WS/MP437/2025-2026/242144,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,4.8407467832277975,10.0,0.0,3.1323053447104137,0.0,14.285714285714285,POST_COMPLETION,4.8407467832277975,LOW,10.0,0.0,3.1323053447104137,0.0,14.285714285714285
WS/MP437/2025-2026/242148,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/242390,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,6.395283518004807,10.0,0.0,10.904989018595463,0.0,14.285714285714285,POST_COMPLETION,6.395283518004807,LOW,10.0,0.0,10.904989018595463,0.0,14.285714285714285
WS/MP437/2025-2026/242391,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/253748,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/253750,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.084819522641912,10.0,0.0,4.352669041780987,0.0,14.285714285714285,POST_COMPLETION,5.084819522641912,LOW,10.0,0.0,4.352669041780987,0.0,14.285714285714285
WS/MP437/2025-2026/253751,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,4.709051141889046,10.0,0.0,2.4738271380166568,0.0,14.285714285714285,POST_COMPLETION,4.709051141889046,LOW,10.0,0.0,2.4738271380166568,0.0,14.285714285714285
WS/MP437/2025-2026/253752,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.084819522641912,10.0,0.0,4.352669041780987,0.0,14.285714285714285,POST_COMPLETION,5.084819522641912,LOW,10.0,0.0,4.352669041780987,0.0,14.285714285714285
WS/MP437/2025-2026/253753,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.084819522641912,10.0,0.0,4.352669041780987,0.0,14.285714285714285,POST_COMPLETION,5.084819522641912,LOW,10.0,0.0,4.352669041780987,0.0,14.285714285714285
WS/MP437/2025-2026/253754,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,4.880430869287792,10.0,0.0,3.3307257750103876,0.0,14.285714285714285,POST_COMPLETION,4.880430869287792,LOW,10.0,0.0,3.3307257750103876,0.0,14.285714285714285
WS/MP437/2025-2026/253756,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/254893,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.084819522641912,10.0,0.0,4.352669041780987,0.0,14.285714285714285,POST_COMPLETION,5.084819522641912,LOW,10.0,0.0,4.352669041780987,0.0,14.285714285714285
WS/MP437/2025-2026/254894,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/254942,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,4.522462742374435,10.0,0.0,1.5408851404436017,0.0,14.285714285714285,POST_COMPLETION,4.522462742374435,LOW,10.0,0.0,1.5408851404436017,0.0,14.285714285714285
WS/MP437/2025-2026/254944,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,7.138606098839351,10.0,0.0,14.621601922768182,0.0,14.285714285714285,POST_COMPLETION,7.138606098839351,LOW,10.0,0.0,14.621601922768182,0.0,14.285714285714285
WS/MP437/2025-2026/256999,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.084819522641912,10.0,0.0,4.352669041780987,0.0,14.285714285714285,POST_COMPLETION,5.084819522641912,LOW,10.0,0.0,4.352669041780987,0.0,14.285714285714285
WS/MP437/2025-2026/257000,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/257001,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/257003,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/257004,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,4.522462742374435,10.0,0.0,1.5408851404436017,0.0,14.285714285714285,POST_COMPLETION,4.522462742374435,LOW,10.0,0.0,1.5408851404436017,0.0,14.285714285714285
WS/MP437/2025-2026/257569,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.084819522641912,10.0,0.0,4.352669041780987,0.0,14.285714285714285,POST_COMPLETION,5.084819522641912,LOW,10.0,0.0,4.352669041780987,0.0,14.285714285714285
WS/MP437/2025-2026/257570,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/269246,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,4.522462742374435,10.0,0.0,1.5408851404436017,0.0,14.285714285714285,POST_COMPLETION,4.522462742374435,LOW,10.0,0.0,1.5408851404436017,0.0,14.285714285714285
WS/MP437/2025-2026/269247,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,4.505032377400525,10.0,0.0,1.4537333155740535,0.0,14.285714285714285,POST_COMPLETION,4.505032377400525,LOW,10.0,0.0,1.4537333155740535,0.0,14.285714285714285
WS/MP437/2025-2026/269248,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/269249,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.084819522641912,10.0,0.0,4.352669041780987,0.0,14.285714285714285,POST_COMPLETION,5.084819522641912,LOW,10.0,0.0,4.352669041780987,0.0,14.285714285714285
WS/MP437/2025-2026/269251,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2025-2026/42546,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.918589658085458,10.0,0.0,0.0,4.59294829042729,25.0,,,,,,,IN_PROGRESS,6.918589658085458,LOW,10.0,0.0,0.0,4.59294829042729,25.0
WS/MP437/2025-2026/47421,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.81557839840619,10.0,0.0,3.7693754638765924,10.308516528154358,25.0,,,,,,,IN_PROGRESS,8.81557839840619,LOW,10.0,0.0,3.7693754638765924,10.308516528154358,25.0
WS/MP437/2025-2026/96998,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,16.62016222714079,10.0,0.0,2.587272386871086,50.513538748832865,25.0,,,,,,,IN_PROGRESS,16.62016222714079,LOW,10.0,0.0,2.587272386871086,50.513538748832865,25.0
WS/MP437/2026-2027/276953,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,7.4656077349560865,10.0,0.0,16.256610103351857,0.0,14.285714285714285,POST_COMPLETION,7.4656077349560865,LOW,10.0,0.0,16.256610103351857,0.0,14.285714285714285
WS/MP437/2026-2027/276954,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,8.632506569601146,10.0,0.0,22.091104276577163,0.0,14.285714285714285,POST_COMPLETION,8.632506569601146,LOW,10.0,0.0,22.091104276577163,0.0,14.285714285714285
WS/MP437/2026-2027/276993,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,4.880430869287792,10.0,0.0,3.3307257750103876,0.0,14.285714285714285,POST_COMPLETION,4.880430869287792,LOW,10.0,0.0,3.3307257750103876,0.0,14.285714285714285
WS/MP437/2026-2027/276995,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,4.522462742374435,10.0,0.0,1.5408851404436017,0.0,14.285714285714285,POST_COMPLETION,4.522462742374435,LOW,10.0,0.0,1.5408851404436017,0.0,14.285714285714285
WS/MP437/2026-2027/277422,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2026-2027/280679,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2026-2027/280680,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2026-2027/280686,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2026-2027/280884,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2026-2027/280888,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2026-2027/280889,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP437/2026-2027/281999,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,4.522462742374435,10.0,0.0,1.5408851404436017,0.0,14.285714285714285,POST_COMPLETION,4.522462742374435,LOW,10.0,0.0,1.5408851404436017,0.0,14.285714285714285
WS/MP437/2026-2027/282003,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,4.522462742374435,10.0,0.0,1.5408851404436017,0.0,14.285714285714285,POST_COMPLETION,4.522462742374435,LOW,10.0,0.0,1.5408851404436017,0.0,14.285714285714285
WS/MP437/2026-2027/282020,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.4387460334552555,10.0,0.0,0.16356883827198754,2.03016132900429,25.0,,,,,,,IN_PROGRESS,6.4387460334552555,LOW,10.0,0.0,0.16356883827198754,2.03016132900429,25.0
WS/MP437/2026-2027/290225,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,4.522462742374435,10.0,0.0,1.5408851404436017,0.0,14.285714285714285,POST_COMPLETION,4.522462742374435,LOW,10.0,0.0,1.5408851404436017,0.0,14.285714285714285
WS/MP437/2026-2027/290229,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,,,,,,,5.063461718191799,10.0,0.0,4.24588001953042,0.0,14.285714285714285,POST_COMPLETION,5.063461718191799,LOW,10.0,0.0,4.24588001953042,0.0,14.285714285714285
WS/MP438/2023-2024/121754,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,32.73049910335984,10.0,20.0,43.813671098142855,74.83882441865634,25.0,,,,,,,IN_PROGRESS,32.73049910335984,MEDIUM,10.0,20.0,43.813671098142855,74.83882441865634,25.0
WS/MP438/2024-2025/130112,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.412779040032502,10.0,0.0,13.370688256508743,18.693206943653767,25.0,,,,,,,IN_PROGRESS,12.412779040032502,LOW,10.0,0.0,13.370688256508743,18.693206943653767,25.0
WS/MP438/2024-2025/130121,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.162959719779998,10.0,0.0,3.1103834995268995,27.704415099373094,25.0,,,,,,,IN_PROGRESS,12.162959719779998,LOW,10.0,0.0,3.1103834995268995,27.704415099373094,25.0
WS/MP438/2024-2025/130126,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.215741578560324,10.0,0.0,1.4906504476013098,14.58805744520031,25.0,,,,,,,IN_PROGRESS,9.215741578560324,LOW,10.0,0.0,1.4906504476013098,14.58805744520031,25.0
WS/MP438/2024-2025/130135,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.762821246641742,10.0,0.0,1.7615023120155449,7.052603921193165,25.0,,,,,,,IN_PROGRESS,7.762821246641742,LOW,10.0,0.0,1.7615023120155449,7.052603921193165,25.0
WS/MP438/2024-2025/130173,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.264333602666484,10.0,0.0,3.1103834995268995,28.211284513805523,25.0,,,,,,,IN_PROGRESS,12.264333602666484,LOW,10.0,0.0,3.1103834995268995,28.211284513805523,25.0
WS/MP438/2024-2025/130175,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.01587914846439,10.0,0.0,2.3407159018942867,7.738679840427665,25.0,,,,,,,IN_PROGRESS,8.01587914846439,LOW,10.0,0.0,2.3407159018942867,7.738679840427665,25.0
WS/MP438/2024-2025/130201,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.866668135423433,10.0,0.0,1.8463458791979896,17.486994797919174,25.0,,,,,,,IN_PROGRESS,9.866668135423433,LOW,10.0,0.0,1.8463458791979896,17.486994797919174,25.0
WS/MP438/2024-2025/130206,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.997171120318837,10.0,0.0,1.771681042881823,13.214174558712365,25.0,,,,,,,IN_PROGRESS,8.997171120318837,LOW,10.0,0.0,1.771681042881823,13.214174558712365,25.0
WS/MP438/2024-2025/130216,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.199992744862594,10.0,0.0,1.6404267318427839,4.359536992470184,25.0,,,,,,,IN_PROGRESS,7.199992744862594,LOW,10.0,0.0,1.6404267318427839,4.359536992470184,25.0
WS/MP438/2024-2025/130221,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.617058906241428,10.0,0.0,0.3298194502168745,2.7554750809902653,25.0,,,,,,,IN_PROGRESS,6.617058906241428,LOW,10.0,0.0,0.3298194502168745,2.7554750809902653,25.0
WS/MP438/2024-2025/130229,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.324574274154106,10.0,0.0,0.0,1.622871370770529,25.0,,,,,,,IN_PROGRESS,6.324574274154106,LOW,10.0,0.0,0.0,1.622871370770529,25.0
WS/MP438/2024-2025/130230,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.283917027212356,10.0,0.0,0.0012400202376709926,1.4183451158241045,25.0,,,,,,,IN_PROGRESS,6.283917027212356,LOW,10.0,0.0,0.0012400202376709926,1.4183451158241045,25.0
WS/MP438/2024-2025/130232,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.174997642146894,10.0,0.0,0.11468408908580227,0.7603041216486695,25.0,,,,,,,IN_PROGRESS,6.174997642146894,LOW,10.0,0.0,0.11468408908580227,0.7603041216486695,25.0
WS/MP438/2024-2025/130256,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.857872183640822,10.0,0.0,0.7012024796144307,3.5881584385896814,25.0,,,,,,,IN_PROGRESS,6.857872183640822,LOW,10.0,0.0,0.7012024796144307,3.5881584385896814,25.0
WS/MP438/2024-2025/130257,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.856517359858312,10.0,0.0,0.7928332593597992,3.4897535399317627,25.0,,,,,,,IN_PROGRESS,6.856517359858312,LOW,10.0,0.0,0.7928332593597992,3.4897535399317627,25.0
WS/MP438/2024-2025/130258,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.8430013401407574,10.0,0.0,0.7928332593597992,3.422173441343985,25.0,,,,,,,IN_PROGRESS,6.8430013401407574,LOW,10.0,0.0,0.7928332593597992,3.422173441343985,25.0
WS/MP438/2024-2025/130259,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.044371095719986,10.0,0.0,0.20964968528356348,0.012205793316364108,25.0,,,,,,,IN_PROGRESS,6.044371095719986,LOW,10.0,0.0,0.20964968528356348,0.012205793316364108,25.0
WS/MP438/2024-2025/130272,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.410696469647451,10.0,0.0,13.370688256508743,18.68279409172851,25.0,,,,,,,IN_PROGRESS,12.410696469647451,LOW,10.0,0.0,13.370688256508743,18.68279409172851,25.0
WS/MP438/2024-2025/130273,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.263619839851318,10.0,0.0,1.3654514734996124,14.952647725756973,25.0,,,,,,,IN_PROGRESS,9.263619839851318,LOW,10.0,0.0,1.3654514734996124,14.952647725756973,25.0
WS/MP438/2024-2025/130275,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.16367035924699,10.0,0.0,1.7282713195998536,14.090080476635091,25.0,,,,,,,IN_PROGRESS,9.16367035924699,LOW,10.0,0.0,1.7282713195998536,14.090080476635091,25.0
WS/MP438/2024-2025/130276,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.7641816940725,10.0,0.0,2.9507826422534795,30.870125828109018,25.0,,,,,,,IN_PROGRESS,12.7641816940725,LOW,10.0,0.0,2.9507826422534795,30.870125828109018,25.0
WS/MP438/2024-2025/131236,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,11.82696471602558,10.0,0.0,2.9065544947159583,26.228269085411938,25.0,,,,,,,IN_PROGRESS,11.82696471602558,LOW,10.0,0.0,2.9065544947159583,26.228269085411938,25.0
WS/MP438/2024-2025/131337,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,23.697750263855518,10.0,0.0,10.533124624155082,77.9556266951225,25.0,,,,,,,IN_PROGRESS,23.697750263855518,LOW,10.0,0.0,10.533124624155082,77.9556266951225,25.0
WS/MP438/2024-2025/131424,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.850858963200924,10.0,0.0,1.838439585023343,17.41585523098128,25.0,,,,,,,IN_PROGRESS,9.850858963200924,LOW,10.0,0.0,1.838439585023343,17.41585523098128,25.0
WS/MP438/2024-2025/131994,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,9.955592594095787,10.0,0.0,1.8463458791979896,17.93161709128095,25.0,,,,,,,IN_PROGRESS,9.955592594095787,LOW,10.0,0.0,1.8463458791979896,17.93161709128095,25.0
WS/MP438/2024-2025/132002,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,7.738306504552303,10.0,0.0,1.8078098887535217,6.883722634007991,25.0,,,,,,,IN_PROGRESS,7.738306504552303,LOW,10.0,0.0,1.8078098887535217,6.883722634007991,25.0
WS/MP438/2024-2025/172299,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.20048748850536,10.0,0.0,0.07245253481783734,0.9299849077089626,25.0,,,,,,,IN_PROGRESS,6.20048748850536,LOW,10.0,0.0,0.07245253481783734,0.9299849077089626,25.0
WS/MP438/2024-2025/172300,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,12.000751500788276,10.0,0.0,2.841781602469689,27.161975901471692,25.0,,,,,,,IN_PROGRESS,12.000751500788276,LOW,10.0,0.0,2.841781602469689,27.161975901471692,25.0
WS/MP438/2025-2026/130063,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,10.527733571727447,10.0,0.0,2.128241465857893,20.510426392779337,25.0,,,,,,,IN_PROGRESS,10.527733571727447,LOW,10.0,0.0,2.128241465857893,20.510426392779337,25.0
WS/MP438/2025-2026/130100,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.459734914754922,10.0,0.0,3.044338624305328,9.254335949469285,25.0,,,,,,,IN_PROGRESS,8.459734914754922,LOW,10.0,0.0,3.044338624305328,9.254335949469285,25.0
WS/MP438/2025-2026/130105,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,6.303232404072742,10.0,0.0,0.0,1.5161620203637094,25.0,,,,,,,IN_PROGRESS,6.303232404072742,LOW,10.0,0.0,0.0,1.5161620203637094,25.0
WS/MP438/2025-2026/130130,4.285714285714286,0.0,0.0,,0.0,28.57142857142857,8.833345178129804,10.0,0.0,3.8275224809930632,10.339203409655953,25.0,,,,,,,IN_PROGRESS,8.833345178129804,LOW,10.0,0.0,3.8275224809930632,10.339203409655953,25.0
