state,mp_name,mp_name_normalized,constituency,allocated_amount,allocation_level,allocation_term,allocation_term_confidence,allocation_term_evidence,source_package,source_file,source_row_number,source_record_id,allocation_is_cumulative_or_aggregate
Maharashtra,Shri Gopal Chinayya Shetty (17th Lok Sabha),Shri Gopal Chinayya Shetty,MUMBAI NORTH,73563957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,379,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row379,True
Punjab,Shri Gurjeet Singh Aujla (17th Lok Sabha),Shri Gurjeet Singh Aujla,AMRITSAR,50660605.13,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,380,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row380,True
Uttar Pradesh,Shri Haji Fazlur Rehman (17th Lok Sabha),Shri Haji Fazlur Rehman,SAHARANPUR,73563957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,381,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row381,True
Rajasthan,Shri Hanuman Beniwal (17th Lok Sabha),Shri Hanuman Beniwal,NAGAUR,98000000.0,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,382,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row382,True
Uttar Pradesh,Shri Harish Dwivedi (17th Lok Sabha),Shri Harish Dwivedi,BASTI,60487000.0,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,383,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row383,True
Kerala,Shri Hibi Eden (17th Lok Sabha),Shri Hibi Eden,ERNAKULAM,83182179.0,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,384,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row384,True
Ladakh,Shri Jamyang Tsering Namgyal (17th Lok Sabha),Shri Jamyang Tsering Namgyal,LADAKH,110436000.0,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,385,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row385,True
Bihar,Shri Janardan Singh Sigriwal (17th Lok Sabha),Shri Janardan Singh Sigriwal,MAHARAJGANJ_BR,117663957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,386,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row386,True
Punjab,Shri Jasbir Singh (17th Lok Sabha),Shri Jasbir Singh,KHADOOR SAHIB,78393047.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,387,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row387,True
Jharkhand,Shri Jayant Sinha (17th Lok Sabha),Shri Jayant Sinha,HAZARIBAGH,73563957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,388,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row388,True
Odisha,Shri Jual Oram (17th Lok Sabha),Shri Jual Oram,SUNDARGARH (ST),72530000.0,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,389,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row389,True
Jammu And Kashmir,Shri Jugal Kishore Sharma (17th Lok Sabha),Shri Jugal Kishore Sharma,JAMMU,73563957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,390,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row390,True
West Bengal,Shri Jyotirmay Singh Mahato (17th Lok Sabha),Shri Jyotirmay Singh Mahato,PURULIA,117663957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,391,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row391,True
Kerala,Shri K Muraleedharan (17th Lok Sabha),Shri K Muraleedharan,VADAKARA,98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,392,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row392,True
Tamil Nadu,Shri Karti P Chidambaram (17th Lok Sabha),Shri Karti P Chidambaram,SIVAGANGA,86014673.0,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,393,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row393,True
Telangana,Shri Komati Reddy Venkat Reddy (17th Lok Sabha),Shri Komati Reddy Venkat Reddy,BHONGIR,98000000.0,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,394,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row394,True
Kerala,Shri Kumbakudi Sudhakaran (17th Lok Sabha),Shri Kumbakudi Sudhakaran,KANNUR,98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,395,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row395,True
West Bengal,Shri Kunar Hembram (17th Lok Sabha),Shri Kunar Hembram,JHARGRAM(ST),73563957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,396,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row396,True
Uttar Pradesh,Shri Kunwar Danish Ali (17th Lok Sabha),Shri Kunwar Danish Ali,AMROHA,73563957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,397,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row397,True
Uttar Pradesh,Shri Lallu Singh (17th Lok Sabha),Shri Lallu Singh,FAIZABAD,73563957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,398,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row398,True
Manipur,Shri Lorho S Pfoze (17th Lok Sabha),Shri Lorho S Pfoze,OUTER MANIPUR(ST),74051229.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,399,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row399,True
Karnataka,Shri LS Tejasvi Surya (17th Lok Sabha),Shri LS Tejasvi Surya,BANGALORE SOUTH,117663957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,400,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row400,True
Kerala,Shri M K Raghavan (17th Lok Sabha),Shri M K Raghavan,KOZHIKODE,98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,401,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row401,True
Odisha,Shri Mahesh Sahoo (17th Lok Sabha),Shri Mahesh Sahoo,DHENKANAL,65550000.0,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,402,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row402,True
Telangana,Shri Manne Srinivas Reddy (17th Lok Sabha),Shri Manne Srinivas Reddy,MAHABUBNAGAR,20579635.23,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,403,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row403,True
Maharashtra,Shri Manoj Kotak Kishorbhai (17th Lok Sabha),Shri Manoj Kotak Kishorbhai,MUMBAI NORTH EAST,98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,404,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row404,True
Andhra Pradesh,Shri Margani Bharat (17th Lok Sabha),Shri Margani Bharat,RAJAHMUNDRY,98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,405,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row405,True
Gujarat,Shri Mohanbhai Kalyanji Kundariya (17th Lok Sabha),Shri Mohanbhai Kalyanji Kundariya,RAJKOT,117663957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,406,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row406,True
Andhra Pradesh,Shri N Reddeppa (17th Lok Sabha),Shri N Reddeppa,CHITTOOR,98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,407,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row407,True
Assam,Shri Naba (Hira) Kumar Sarania (17th Lok Sabha),Shri Naba,KOKRAJHAR (ST),73563957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,408,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row408,True
Karnataka,Shri Nalin Kumar Kateel (17th Lok Sabha),Shri Nalin Kumar Kateel,DAKSHINA KANNADA,73563957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,409,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row409,True
Uttar Pradesh,Shri Narendra Modi (17th Lok Sabha),Shri Narendra Modi,VARANASI,107748201.34,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,410,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row410,True
Kerala,Shri NK Premachandran (17th Lok Sabha),Shri NK Premachandran,KOLLAM,49893280.0,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,411,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row411,True
Rajasthan,Shri PP Chaudhary (17th Lok Sabha),Shri PP Chaudhary,PALI,100007330.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,412,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row412,True
Uttar Pradesh,Shri Rajendra Agrawal (17th Lok Sabha),Shri Rajendra Agrawal,MEERUT,73563957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,413,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row413,True
Gujarat,Shri Rajeshbhai Naranbhai Chudasama (17th Lok Sabha),Shri Rajeshbhai Naranbhai Chudasama,JUNAGADH,98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,414,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row414,True
Kerala,Shri Rajmohan Unnithan (17th Lok Sabha),Shri Rajmohan Unnithan,KASARAGOD,114925452.0,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,415,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row415,True
Gujarat,Shri Rameshbhai Lavjibhai Dhaduk (17th Lok Sabha),Shri Rameshbhai Lavjibhai Dhaduk,PORBANDAR,73563957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,416,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row416,True
Uttar Pradesh,Shri Ritesh Pandey (17th Lok Sabha),Shri Ritesh Pandey,AMBEDKAR NAGAR,73563957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,417,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row417,True
Uttar Pradesh,Shri Satish Kumar Gautam (17th Lok Sabha),Shri Satish Kumar Gautam,ALIGARH,49063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,418,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row418,True
Uttar Pradesh,Shri Shafiqur Rahman Barq (17th Lok Sabha),Shri Shafiqur Rahman Barq,SAMBHAL,49063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,419,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row419,True
West Bengal,Shri Shantanu Thakur (17th Lok Sabha),Shri Shantanu Thakur,BANGAON(SC),98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,420,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row420,True
West Bengal,Shri Sisir Kumar Adhikari (17th Lok Sabha),Shri Sisir Kumar Adhikari,KANTHI,98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,421,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row421,True
Punjab,Shri Som Prakash (17th Lok Sabha),Shri Som Prakash,HOSHIARPUR(SC),98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,422,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row422,True
West Bengal,Shri SS Ahluwalia (17th Lok Sabha),Shri SS Ahluwalia,BARDHAMAN-DURGAPUR,142163957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,423,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row423,True
Rajasthan,Shri Subhash Chandra Baheria (17th Lok Sabha),Shri Subhash Chandra Baheria,BHILWARA,117663957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,424,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row424,True
Madhya Pradesh,Shri Sudheer Gupta (17th Lok Sabha),Shri Sudheer Gupta,MANDSOUR,101180906.0,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,425,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row425,True
Maharashtra,Shri Sunil Baburao Mendhe (17th Lok Sabha),Shri Sunil Baburao Mendhe,BHANDARA-GONDIYA,120224976.21,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,426,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row426,True
Punjab,Shri Sunny Deol (17th Lok Sabha),Shri Sunny Deol,GURDASPUR,98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,427,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row427,True
Kerala,Shri Suresh Kodikunnil (17th Lok Sabha),Shri Suresh Kodikunnil,MAVELIKKARA(SC),82261112.0,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,428,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row428,True
Arunachal Pradesh,Shri Tapir Gao (17th Lok Sabha),Shri Tapir Gao,ARUNACHAL EAST,98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,429,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row429,True
Kerala,Shri Thomas Chazhikadan (17th Lok Sabha),Shri Thomas Chazhikadan,KOTTAYAM,92880335.0,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,430,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row430,True
Uttar Pradesh,Shri Vinod Kumar Sonkar (17th Lok Sabha),Shri Vinod Kumar Sonkar,KAUSHAMBI(SC),49063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,431,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row431,True
Maharashtra,Shrikant Eknath Shinde(17th Lok Sabha),Shrikant Eknath Shinde,KALYAN,73563957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,432,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row432,True
Maharashtra,Shriniwas Dadasaheb Patil(17th Lok Sabha),Shriniwas Dadasaheb Patil,SATARA,117663957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,433,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row433,True
Goa,Shripad Yesso Naik,Shripad Yesso Naik,NORTH GOA,117663957.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,434,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row434,True
Maharashtra,Shrirang Appa Barne(17th Lok Sabha),Shrirang Appa Barne,MAVAL,98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,435,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row435,True
Uttar Pradesh,Shyam Singh Yadav (17th Lok Sabha),Shyam Singh Yadav,JAUNPUR,99105158.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,436,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row436,True
Uttar Pradesh,Smriti Irani,Smriti Irani,AMETHI,98063957.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,437,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row437,True
Uttar Pradesh,Smt Anupriya Patel(17th Lok Sabha),Smt Anupriya Patel,MIRZAPUR,102653138.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,438,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row438,True
Odisha,Smt Aparajita Sarangi,Smt Aparajita Sarangi,BHUBANESWAR,73200000.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,439,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row439,True
Andhra Pradesh,Smt Chinta Anuradha,Smt Chinta Anuradha,AMALAPURAM(SC),117663957.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,440,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row440,True
Gujarat,Smt Darshana Vikram Jardosh,Smt Darshana Vikram Jardosh,SURAT,73563957.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,441,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row441,True
Uttar Pradesh,Smt Dimple Yadav(17th Lok Sabha),Smt Dimple Yadav,MAINPURI,36185734.0,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,442,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row442,True
Gujarat,Smt Gitaben Vajesingbhai Rathva (17th Lok Sabha),Smt Gitaben Vajesingbhai Rathva,CHHOTA UDAIPUR(ST),73563957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,443,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row443,True
Chhattisgarh,Smt Gomati Sai,Smt Gomati Sai,RAIGARH(ST),41127505.0,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,444,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row444,True
Punjab,Smt Harsimrat Kaur Badal(17th Lok Sabha),Smt Harsimrat Kaur Badal,BHATINDA,87079751.8,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,445,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row445,True
Uttar Pradesh,Smt Hema Malini(17th Lok Sabha),Smt Hema Malini,MATHURA,98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,446,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row446,True
Madhya Pradesh,Smt Himadri Singh(17th Lok Sabha),Smt Himadri Singh,SHAHDOL (ST),73266916.0,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,447,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row447,True
Rajasthan,Smt Jaskaur Meena (17th Lok Sabha),Smt Jaskaur Meena,DAUSA(ST),98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,448,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row448,True
Bihar,Smt Kavita Singh,Smt Kavita Singh,SIWAN,98063957.11,MP_CONSTITUENCY,Unknown,UNKNOWN,no_explicit_term_marker_in_source_record,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,449,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row449,True
Telangana,Smt Kavitha Malothu(17th Lok Sabha),Smt Kavitha Malothu,MAHABUBABAD,98063957.11,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,450,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row450,True
Uttar Pradesh,Smt Keshari Devi Patel(17th Lok Sabha),Smt Keshari Devi Patel,PHULPUR,97625604.02,MP_CONSTITUENCY,17th Lok Sabha,HIGH,explicit_suffix_in_mp_name,STAGE1_SNAPSHOT,Allocated_Limit_for_Honble_MPs__2_.csv,451,STAGE1_SNAPSHOT::Allocated_Limit_for_Honble_MPs__2_.csv::row451,True
