work_id,n_source_rows,source_stage1,source_stage1_5,is_cross_package_duplicate,has_conflict,state,ida,mp_name,mp_name_normalized,constituency,work_category,work_description,recommended_date,recommended_amount,sanction_date,recommendation_term,recommendation_term_confidence,resolution_status,work_raw,work_desc_from_work_field,work_id_unresolved_reason,recommendation_term_evidence,source_package,source_file,source_row_number,source_record_id,unresolved_record_id
WS/MP18394/2024-2025/151348,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near Pullagoundampatti Elachipalayam Block (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,349965.0,2025-02-21,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/151351,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near Laduadi Veterinary Hospital Namakkal corporation (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,349299.0,2025-02-18,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/151352,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near Neygaranpatti four way main road Mohanur Block (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,349929.0,2024-12-09,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/151353,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near Vellapatti Mohanur Block (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,349929.0,2024-12-09,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/151354,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near malapatti Mohanur Block (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,349929.0,2024-12-06,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/151357,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near Selur nadu Kollihills Block (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,349929.0,2024-12-06,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/151363,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near Ananthakoundampalayam Vennadhur Block (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,349929.0,2024-11-18,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/151364,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at ward No.11 Paramathi TP (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,350000.0,2024-11-25,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/151365,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at ward No.9 Paramathi TP (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,350000.0,2025-02-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/151366,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at ward No.17 near in Syntax tank Velur TP (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,350000.0,2024-11-18,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/151367,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at ward No.11 near in Kumaramangalam Velur TP (16 mts Ladder - 200 Watts -8 nos),2024-11-07,750000.0,2024-11-18,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/151368,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at ward No.12near in Kumaran Education Tiruchengode MNP (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,343538.0,2024-12-16,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/151369,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at ward No.16 near in Kumaran Education Tiruchengode MNP (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,348482.0,2024-12-16,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/153069,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Construction of Fair Price Shop Building near Pandamangalam PACS at Pandamangalam Town Panchayat,2024-11-18,1525000.0,2024-11-28,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/153070,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Construction of Storm water drainage at Ward No.3 of Namagiripet Town Panchayat,2024-11-18,1900000.0,2024-11-28,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/153071,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Construction of CC Roads with Storm water drainage west facing road Opposite to Maternity & Child Health center and North facing road opposite to Kamatchiamman Temple at Ward 14 of Pothanur Town Panchayat.,2024-11-18,1000000.0,2024-11-28,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/153783,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,"Purchase of IT systems, including hardware and software for educational purposes in Mohanur tp",2024-11-21,176915.0,2024-11-22,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/155967,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing CC Road at Perappansolai (45M),2024-12-10,349374.0,2024-12-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2024-2025/155968,1.0,False,True,False,False,Tamil Nadu,NAMAKKAL(DISTRICT COLLECTOR NAMAKKAL_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing CC Road at Moolapallipatti (45M),2024-12-10,249744.0,2024-12-12,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2025-2026/151350,1.0,False,True,False,False,Tamil Nadu,SALEM(DISTRICT COLLECTOR SALEM_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near Tharamangalem (TP) ward No.26 salem dist (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,349181.0,2025-09-09,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2025-2026/151355,1.0,False,True,False,False,Tamil Nadu,SALEM(DISTRICT COLLECTOR SALEM_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near Modern gas incinerator ward no 26 tharamangalem salem dist (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,349181.0,2025-09-09,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2025-2026/151356,1.0,False,True,False,False,Tamil Nadu,SALEM(DISTRICT COLLECTOR SALEM_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near Edanganasalai ward No.01 mattaipatti (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,350000.0,2025-09-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2025-2026/151358,1.0,False,True,False,False,Tamil Nadu,SALEM(DISTRICT COLLECTOR SALEM_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near Edanganasalai ward No 13 (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,350000.0,2025-09-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2025-2026/151359,1.0,False,True,False,False,Tamil Nadu,SALEM(DISTRICT COLLECTOR SALEM_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near Edanganasalai rediur ward 05 (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,350000.0,2025-09-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2025-2026/151360,1.0,False,True,False,False,Tamil Nadu,SALEM(DISTRICT COLLECTOR SALEM_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near Edanganasalai ward No.17 (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,350000.0,2025-09-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2025-2026/151361,1.0,False,True,False,False,Tamil Nadu,SALEM(DISTRICT COLLECTOR SALEM_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near thevur mylambadi (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,350000.0,2026-02-03,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2025-2026/151362,1.0,False,True,False,False,Tamil Nadu,SALEM(DISTRICT COLLECTOR SALEM_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near thevur mal bustop (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,350000.0,2026-02-03,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2025-2026/168181,1.0,False,True,False,False,Tamil Nadu,SALEM(DISTRICT COLLECTOR SALEM_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Construction of 60000L OHT tank in Pappampady Panchayat Union of Taramangalam Panchayat Union of Salem District,2025-02-04,1548483.0,2025-12-15,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2025-2026/168182,1.0,False,True,False,False,Tamil Nadu,SALEM(DISTRICT COLLECTOR SALEM_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Salem District Sangakiri Panchayat Union Koneripatti Panchayat Construction of New Building K.Vellalapalayam Milk Producers Cooperative Society,2025-02-04,1599520.0,2025-10-31,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18394/2026-2027/151349,1.0,False,True,False,False,Tamil Nadu,SALEM(DISTRICT COLLECTOR SALEM_IDA),V S Matheswaran,V S Matheswaran,NAMAKKAL,Normal/Others,Providing High mass Light at near Sankari old bus stop Salem dist (12 mts Ladder - 200 Watts - 6 nos),2024-11-07,350000.0,2026-05-27,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18396/2024-2025/145976,1.0,False,True,False,False,Delhi,EAST(COMMISSIONER EAST),Harsh Malhotra,Harsh Malhotra,EAST DELHI,Normal/Others,"Construction of Artistic Gazebo Park at I-Pocket, 2 No. Park, Ward No. 217 Dilshad Colony, Shahdara (Shahdara North Zone)",2024-10-07,761500.0,2024-12-06,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18396/2024-2025/145977,1.0,False,True,False,False,Delhi,EAST(COMMISSIONER EAST),Harsh Malhotra,Harsh Malhotra,EAST DELHI,Normal/Others,"Construction of Artistic Gazebo E-Pocket, Fountain Wala Park, Ward No. 217, Dilshad Colony, Shahdara (Shahdara North Zone)",2024-10-07,667934.0,2024-12-06,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18396/2024-2025/145978,1.0,False,True,False,False,Delhi,EAST(COMMISSIONER EAST),Harsh Malhotra,Harsh Malhotra,EAST DELHI,Normal/Others,"Construction of Artistic Gazebo N-Pocket, Ward No. 217, Dilshad Colony, Shahdara (Shahdara North Zone)",2024-10-07,761500.0,2024-12-06,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18396/2024-2025/145979,1.0,False,True,False,False,Delhi,EAST(COMMISSIONER EAST),Harsh Malhotra,Harsh Malhotra,EAST DELHI,Normal/Others,"Construction of Artistic Gazebo B-Pocket, Kalpana Chawla Park, Ward No. 217, Dilshad Colony, Shahdara (Shahdara North Zone)",2024-10-07,761500.0,2024-12-06,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18396/2024-2025/145980,1.0,False,True,False,False,Delhi,EAST(COMMISSIONER EAST),Harsh Malhotra,Harsh Malhotra,EAST DELHI,Normal/Others,"Construction of Artistic Gazebo New R Block, Central Park, Ward No. 217, Dilshad Colony, Shahdara (Shahdara North Zone)",2024-10-07,761500.0,2024-12-06,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18396/2024-2025/145981,1.0,False,True,False,False,Delhi,EAST(COMMISSIONER EAST),Harsh Malhotra,Harsh Malhotra,EAST DELHI,Normal/Others,"Construction of Artistic Gazebo SG Pocket, Central Park, Ward No. 217, Dilshad Colony, Shahdara (Shahdara North Zone)",2024-10-07,668063.0,2024-12-06,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18396/2025-2026/153050,1.0,False,True,False,False,Delhi,South East(COMMISSIONER MCD SOUTH EAST_IDA),Harsh Malhotra,Harsh Malhotra,EAST DELHI,Normal/Others,Provision of lighting poles (with fittings) in various blocks of New Friends Colony in ward no. 187 (Sarita Vihar) Under Central Zone.,2024-11-18,1997268.0,2025-04-03,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18397/2024-2025/152492,1.0,False,True,False,False,Delhi,SOUTH(COMMISSIONER SOUTH),Bansuri Swaraj,Bansuri Swaraj,NEW DELHI,Normal/Others,Installation of 2 High Mast Light Poles with fittings,2024-11-16,441685.0,2025-03-21,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18397/2024-2025/152495,1.0,False,True,False,False,Delhi,CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),Bansuri Swaraj,Bansuri Swaraj,NEW DELHI,Normal/Others,Installation of street lights,2024-11-16,321397.0,2025-01-07,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18397/2024-2025/163099,1.0,False,True,False,False,Delhi,CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),Bansuri Swaraj,Bansuri Swaraj,NEW DELHI,Normal/Others,Provision of Lighting arrangements,2025-01-07,701053.0,2025-01-07,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18397/2024-2025/163660,1.0,False,True,False,False,Delhi,SOUTH(COMMISSIONER SOUTH),Bansuri Swaraj,Bansuri Swaraj,NEW DELHI,Normal/Others,Provision of High Mast Pole with LED Lights,2025-01-07,445332.0,2025-02-14,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18397/2024-2025/163825,1.0,False,True,False,False,Delhi,CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),Bansuri Swaraj,Bansuri Swaraj,NEW DELHI,Normal/Others,Provision of 2 Semi High Mast Lights and Lights for Dark Spots,2025-01-07,717502.0,2025-03-06,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18397/2025-2026/155640,1.0,False,True,False,False,Delhi,CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),Bansuri Swaraj,Bansuri Swaraj,NEW DELHI,Normal/Others,Installation of Surveillance Cameras at all entry and exit points,2024-12-02,475344.0,2025-09-10,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18397/2025-2026/159529,1.0,False,True,False,False,Delhi,CENTRAL(COMMISSIONER MCD (CENTRAL DISTRICT)),Bansuri Swaraj,Bansuri Swaraj,NEW DELHI,Normal/Others,Provision of School Van,2024-12-22,493680.0,2025-07-07,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18397/2025-2026/163826,1.0,False,True,False,False,Delhi,SOUTH(COMMISSIONER SOUTH),Bansuri Swaraj,Bansuri Swaraj,NEW DELHI,Normal/Others,Provision of Public Toilet for females along with Drinking Water Facility,2025-01-07,1097879.0,2025-09-01,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18397/2025-2026/163829,1.0,False,True,False,False,Delhi,SOUTH(COMMISSIONER SOUTH),Bansuri Swaraj,Bansuri Swaraj,NEW DELHI,Repair and Renovation,Provision of Kids Playing Equipment,2025-01-07,300000.0,2025-06-26,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18397/2025-2026/163830,1.0,False,True,False,False,Delhi,SOUTH(COMMISSIONER SOUTH),Bansuri Swaraj,Bansuri Swaraj,NEW DELHI,Repair and Renovation,Installation of Open Gymnasium,2025-01-07,350000.0,2025-06-26,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18399/2025-2026/157764,1.0,False,True,False,False,Delhi,SOUTH(COMMISSIONER SOUTH),Ramvir Singh Bidhuri,Ramvir Singh Bidhuri,SOUTH DELHI,Normal/Others,Supply and installation of children play equipment at park Near N-24 And N-25 Saket South Zone,2024-12-10,431860.0,2025-05-02,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18400/2025-2026/158976,1.0,False,True,False,False,Delhi,SOUTH WEST(COMMISSIONER MCD SOUTH WEST),Kamaljeet Sehrawat,Kamaljeet Sehrawat,WEST DELHI,Normal/Others,Street Lights,2024-12-23,752837.0,2025-05-19,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18400/2025-2026/158977,1.0,False,True,False,False,Delhi,SOUTH WEST(COMMISSIONER MCD SOUTH WEST),Kamaljeet Sehrawat,Kamaljeet Sehrawat,WEST DELHI,Normal/Others,Installation of Bench,2024-12-23,1069542.0,2026-03-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18400/2025-2026/159562,1.0,False,True,False,False,Delhi,WEST(COMMISSIONER MCD WEST),Kamaljeet Sehrawat,Kamaljeet Sehrawat,WEST DELHI,Normal/Others,Supply and Installation of Open Air Gym at Shivaji College,2024-12-23,1576687.0,2025-12-16,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18400/2025-2026/159569,1.0,False,True,False,False,Delhi,SOUTH WEST(COMMISSIONER MCD SOUTH WEST),Kamaljeet Sehrawat,Kamaljeet Sehrawat,WEST DELHI,Normal/Others,Bench,2024-12-23,1898345.0,2025-12-16,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18400/2025-2026/159617,1.0,False,True,False,False,Delhi,SOUTH WEST(COMMISSIONER MCD SOUTH WEST),Kamaljeet Sehrawat,Kamaljeet Sehrawat,WEST DELHI,Normal/Others,Open gym in ward 92 in Goverdhan Park Opp WZ 67 Titarpur New Dehli,2024-12-23,165416.0,2025-06-17,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18400/2025-2026/160197,1.0,False,True,False,False,Delhi,SOUTH WEST(COMMISSIONER MCD SOUTH WEST),Kamaljeet Sehrawat,Kamaljeet Sehrawat,WEST DELHI,Normal/Others,LED Street Light,2024-12-23,1690474.0,2025-05-16,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142554,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,1. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE HAMEEDPUR ME LAL SINGH KE MAKAN KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142555,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,2. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE HAMEEDPUR ME RAKESH BALMIKI JEE KE GHAR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142556,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,3. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE BISAT MANDIR KE PASS ME HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142557,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,4. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE BISAT BIJENDRA SINGH KE GHAR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142558,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,5. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE HAMEEDPUR ME BHOLAY KE GHAR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142559,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,6. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MEHMUDPUR KAMIL ME HAJI NISAR KE GHAR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142560,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,7. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE KHOSPURA ME HOLI CHOK KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142561,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,8. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE NARGADI ME PRIMARY SCHOOL CHOK KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142562,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,9. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE CHHAJUPURA ME CHORAHE KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142563,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,10. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE NARGADI ME ANUJ TYAGI KE GHAR KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142564,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,11. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE MEHMUDPUR BUZURGE ME SARKARI HOSPITAL KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142565,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,12. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE ALLEHDATPUR MUBARAKPUR (NAWADA) ME YATRI SHAID KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
WS/MP18404/2024-2025/142566,1.0,False,True,False,False,Uttar Pradesh,BIJNOR(DISTRICT MAGISTRATE BIJNOR_IDA),CHANDRA SHEKHAR,CHANDRA SHEKHAR,NAGINA(SC),Normal/Others,13. HIGH MAST LIGHT WITH SIX LED RECOMMENDED IN MY CONSTITUENCY NAGINA BY IMPLEMNETING AGENCY PCCD BIJNORE (VILLAGE RUGDI SAID ME MANIRAM CHOK KE PASS HIGH MAST LIGHT),2024-09-22,189869.0,2024-10-23,Unknown,UNKNOWN,resolved,,,,,,,,,
